Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
BIRLACORPN,NSE:BIRLACORPN,180,PURE FIRST BREAK,0,10-02-2026,08-04-2026,105,993.2,981.7,1.17,10%,"74,327,116"
AHLUCONT,NSE:AHLUCONT,180,PURE FIRST BREAK,0,12-02-2026,15-04-2026,98,822.95,808.98,1.73,10%,"18,833,211"
FIEMIND,NSE:FIEMIND,180,PURE FIRST BREAK,0,11-02-2026,15-04-2026,99,2314.1,2227.86,3.87,10%,"162,921,903"
360ONE,NSE:360ONE,180,PURE FIRST BREAK,0,03-02-2026,16-04-2026,97,1093.6,1092.43,0.11,10%,"999,243,076"
BAJAJHLDNG,NSE:BAJAJHLDNG,180,PURE FIRST BREAK,0,23-02-2026,17-04-2026,97,10636.0,10369.36,2.57,10%,"1,152,272,332"
COLPAL,NSE:COLPAL,180,PURE FIRST BREAK,0,27-02-2026,17-04-2026,96,2107.1,2061.31,2.22,10%,"522,744,142"
SHOPERSTOP,NSE:SHOPERSTOP,180,PURE FIRST BREAK,0,12-02-2026,06-05-2026,77,375.7,357.27,5.16,10%,"26,737,818"
GLAXO,NSE:GLAXO,180,PURE FIRST BREAK,0,11-02-2026,22-06-2026,30,2552.8,2362.21,8.07,10%,"260,750,655"
NHPC,NSE:NHPC,180,PURE FIRST BREAK,0,29-04-2026,22-06-2026,30,80.28,78.42,2.38,10%,"797,408,062"
CCAVENUE,NSE:CCAVENUE,180,PURE FIRST BREAK,0,12-02-2026,24-06-2026,29,16.15,16.11,0.26,10%,"112,901,450"
ABREL,NSE:ABREL,180,PURE FIRST BREAK,0,07-05-2026,01-07-2026,21,1408.6,1375.04,2.44,10%,"123,000,358"
KCK,NSE:KCK,180,PURE FIRST BREAK,0,06-03-2026,10-07-2026,12,16.15,15.44,4.61,10%,"15,786,625"
SUDARSCHEM,NSE:SUDARSCHEM,180,PURE FIRST BREAK,0,26-05-2026,10-07-2026,12,1030.4,1003.15,2.72,10%,"95,348,066"
ENTERO,NSE:ENTERO,180,PURE FIRST BREAK,0,25-05-2026,13-07-2026,9,1239.3,1226.72,1.03,10%,"129,951,764"
LAOPALA,NSE:LAOPALA,180,PURE FIRST BREAK,0,27-02-2026,15-07-2026,7,189.76,185.87,2.09,10%,"29,652,087"
APCOTEXIND,NSE:APCOTEXIND,180,PURE FIRST BREAK,0,15-06-2026,20-07-2026,2,555.1,550.16,0.9,10%,"59,186,425"
THYROCARE,NSE:THYROCARE,180,PURE FIRST BREAK,0,23-06-2026,20-07-2026,2,557.95,554.57,0.61,10%,"212,443,373"
ANTHEM,NSE:ANTHEM,365,PURE FIRST BREAK,0,18-09-2025,09-04-2026,104,778.9,736.53,5.75,10%,"3,439,558,638"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,100,1345.8,1272.36,5.77,10%,"631,110,241"
SOMANYCERA,NSE:SOMANYCERA,365,PURE FIRST BREAK,0,24-07-2025,15-04-2026,98,503.6,487.92,3.21,10%,"19,979,827"
BHAGCHEM,NSE:BHAGCHEM,365,PURE FIRST BREAK,0,31-07-2025,21-04-2026,92,263.7,253.17,4.16,10%,"14,830,489"
CAPITALSFB,NSE:CAPITALSFB,365,PURE FIRST BREAK,0,04-08-2025,30-04-2026,83,300.7,276.93,8.58,10%,"14,480,510"
ARTEMISMED,NSE:ARTEMISMED,365,PURE FIRST BREAK,0,18-11-2025,06-05-2026,78,271.85,262.67,3.49,10%,"29,500,075"
MOTILALOFS,NSE:MOTILALOFS,365,PURE FIRST BREAK,0,28-10-2025,06-05-2026,77,943.05,862.45,9.35,10%,"604,649,702"
INDIGOPNTS,NSE:INDIGOPNTS,365,PURE FIRST BREAK,0,18-11-2025,13-05-2026,70,1064.8,990.84,7.46,10%,"41,662,432"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,69,1415.1,1393.25,1.57,10%,"2,437,140,367"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,30-07-2025,14-05-2026,69,705.0,678.66,3.88,10%,"41,669,730"
BOROSCI,NSE:BOROSCI,365,PURE FIRST BREAK,0,24-07-2025,20-05-2026,63,156.99,147.72,6.28,10%,"13,219,814"
GPTHEALTH,NSE:GPTHEALTH,365,PURE FIRST BREAK,0,05-08-2025,02-06-2026,51,156.75,147.58,6.22,10%,"22,903,213"
NIITLTD,NSE:NIITLTD,365,PURE FIRST BREAK,0,05-08-2025,02-06-2026,50,95.82,94.63,1.26,10%,"54,082,628"
NPST,NSE:NPST,365,PURE FIRST BREAK,0,22-08-2025,03-06-2026,49,1539.1,1428.67,7.73,10%,"42,365,266"
JASH,NSE:JASH,365,PURE FIRST BREAK,0,24-07-2025,12-06-2026,40,506.5,474.29,6.79,10%,"55,692,714"
MANBA,NSE:MANBA,365,PURE FIRST BREAK,0,03-11-2025,16-06-2026,36,139.16,129.7,7.29,10%,"27,109,065"
ACE,NSE:ACE,365,PURE FIRST BREAK,0,19-09-2025,17-06-2026,36,979.0,967.37,1.2,10%,"727,132,670"
MEDANTA,NSE:MEDANTA,365,PURE FIRST BREAK,0,08-08-2025,19-06-2026,34,1378.2,1273.01,8.26,10%,"1,126,163,013"
MAHLIFE,NSE:MAHLIFE,365,PURE FIRST BREAK,0,01-12-2025,22-06-2026,31,377.5,365.03,3.42,10%,"1,476,792,835"
SUNDRMFAST,NSE:SUNDRMFAST,365,PURE FIRST BREAK,0,17-09-2025,25-06-2026,27,952.25,908.28,4.84,10%,"35,386,562"
BLUEJET,NSE:BLUEJET,365,PURE FIRST BREAK,0,24-07-2025,01-07-2026,22,576.5,552.79,4.29,10%,"167,146,951"
TASTYBITE,NSE:TASTYBITE,365,PURE FIRST BREAK,0,07-08-2025,01-07-2026,21,8958.0,8675.92,3.25,10%,"12,926,394"
GANESHHOU,NSE:GANESHHOU,365,PURE FIRST BREAK,0,21-08-2025,03-07-2026,19,814.35,805.64,1.08,10%,"65,389,860"
SHAREINDIA,NSE:SHAREINDIA,365,PURE FIRST BREAK,0,20-10-2025,07-07-2026,15,190.73,174.47,9.32,10%,"724,766,355"
VAIBHAVGBL,NSE:VAIBHAVGBL,365,PURE FIRST BREAK,0,30-10-2025,09-07-2026,13,258.14,253.83,1.7,10%,"280,099,728"
