Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
FAST,NASDAQ:FAST,52,PURE FIRST BREAK,0,25-08-2025,02-02-2026,18,46.57,45.26,2.9,10%,"1,490,817,458"
BCRX,NASDAQ:BCRX,52,PURE FIRST BREAK,0,16-06-2025,23-02-2026,15,8.7,8.49,2.48,10%,"154,432,827"
SBAC,NASDAQ:SBAC,52,PURE FIRST BREAK,0,21-07-2025,30-03-2026,10,204.79,203.64,0.57,10%,"788,011,415"
ANGL,NASDAQ:ANGL,52,PURE FIRST BREAK,0,16-02-2026,06-04-2026,9,29.12,28.86,0.92,10%,"73,958,978"
FELE,NASDAQ:FELE,52,PURE FIRST BREAK,0,09-02-2026,06-04-2026,9,103.57,100.8,2.75,10%,"130,601,770"
FTXO,NASDAQ:FTXO,52,PURE FIRST BREAK,0,02-02-2026,06-04-2026,9,41.03,38.26,7.25,10%,"13,446,514"
IGSB,NASDAQ:IGSB,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,9,52.34,52.21,0.25,10%,"891,669,477"
TOWN,NASDAQ:TOWN,52,PURE FIRST BREAK,0,09-02-2026,06-04-2026,9,35.67,34.63,2.99,10%,"87,412,898"
COFS,NASDAQ:COFS,52,PURE FIRST BREAK,0,15-12-2025,13-04-2026,8,32.57,30.78,5.81,10%,"13,070,341"
GBDC,NASDAQ:GBDC,52,PURE FIRST BREAK,0,14-07-2025,13-04-2026,8,13.29,13.19,0.73,10%,"53,553,384"
NGNE,NASDAQ:NGNE,52,PURE FIRST BREAK,0,13-10-2025,13-04-2026,8,29.1,26.62,9.31,10%,"34,710,480"
SWKS,NASDAQ:SWKS,52,PURE FIRST BREAK,0,27-10-2025,27-04-2026,6,73.97,67.79,9.12,10%,"1,690,650,951"
DAPP,NASDAQ:DAPP,52,PURE FIRST BREAK,0,06-10-2025,04-05-2026,5,21.08,20.57,2.46,10%,"157,771,151"
OMDA,NASDAQ:OMDA,52,PURE FIRST BREAK,0,27-10-2025,11-05-2026,4,17.14,16.48,4.03,10%,"82,188,011"
XOVR,NASDAQ:XOVR,52,PURE FIRST BREAK,0,27-10-2025,11-05-2026,4,19.96,19.85,0.55,10%,"1,498,179,567"
LPRO,NASDAQ:LPRO,52,PURE FIRST BREAK,0,28-07-2025,18-05-2026,3,2.18,2.03,7.21,10%,"12,019,212"
TENB,NASDAQ:TENB,52,PURE FIRST BREAK,0,07-07-2025,18-05-2026,3,26.8,25.37,5.64,10%,"338,165,070"
BLFS,NASDAQ:BLFS,52,PURE FIRST BREAK,0,20-10-2025,25-05-2026,2,26.1,24.77,5.36,10%,"73,134,811"
ELIL,NASDAQ:ELIL,52,PURE FIRST BREAK,0,05-01-2026,25-05-2026,2,28.12,26.02,8.09,10%,"14,006,572"
LFVN,NASDAQ:LFVN,52,PURE FIRST BREAK,0,11-08-2025,25-05-2026,2,9.05,8.41,7.67,10%,"41,740,411"
MDB,NASDAQ:MDB,52,PURE FIRST BREAK,0,05-01-2026,25-05-2026,2,342.8,340.81,0.58,10%,"2,454,036,553"
NEO,NASDAQ:NEO,52,PURE FIRST BREAK,0,12-01-2026,25-05-2026,2,11.15,10.49,6.27,10%,"102,235,462"
OPK,NASDAQ:OPK,52,PURE FIRST BREAK,0,06-10-2025,25-05-2026,2,1.42,1.34,5.7,10%,"14,167,624"
THRM,NASDAQ:THRM,52,PURE FIRST BREAK,0,05-01-2026,25-05-2026,2,36.36,33.56,8.34,10%,"62,855,533"
XRX,NASDAQ:XRX,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,2,3.47,3.18,9.05,10%,"77,766,171"
