Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
VINATIORGA,NSE:VINATIORGA,180,PURE FIRST BREAK,0,18-03-2026,30-04-2026,131,1347.8,1342.19,0.42,10%,"223,435,596"
GENUSPOWER,NSE:GENUSPOWER,180,PURE FIRST BREAK,0,24-06-2026,02-07-2026,68,333.65,323.9,3.01,10%,"464,040,412"
ESCORTS,NSE:ESCORTS,180,PURE FIRST BREAK,0,07-05-2026,03-07-2026,67,3013.2,3000.88,0.41,10%,"196,864,406"
HEIDELBERG,NSE:HEIDELBERG,180,PURE FIRST BREAK,0,25-05-2026,06-07-2026,65,159.86,159.63,0.15,10%,"52,263,669"
KARNIKA,NSE:KARNIKA,180,PURE FIRST BREAK,0,27-05-2026,09-07-2026,61,121.55,111.37,9.14,10%,"34,520,201"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,57,128.67,123.5,4.19,10%,"196,912,448"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,43,232.8,214.37,8.6,10%,"36,663,905"
KAYNES,NSE:KAYNES,180,PURE FIRST BREAK,0,08-05-2026,29-07-2026,42,3615.0,3592.13,0.64,10%,"1,613,970,975"
NATIONALUM,NSE:NATIONALUM,180,PURE FIRST BREAK,0,02-06-2026,03-08-2026,37,377.6,375.94,0.44,10%,"3,451,065,816"
SIRCA,NSE:SIRCA,180,PURE FIRST BREAK,0,20-04-2026,03-08-2026,36,434.4,430.84,0.83,10%,"67,955,797"
HINDALCO,NSE:HINDALCO,180,PURE FIRST BREAK,0,29-05-2026,04-08-2026,36,1026.9,1023.63,0.32,10%,"3,343,370,830"
HINDZINC,NSE:HINDZINC,180,PURE FIRST BREAK,0,14-05-2026,05-08-2026,35,605.4,591.18,2.41,10%,"3,822,028,385"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,33,11584.0,11212.14,3.32,10%,"116,083,264"
ANDHRSUGAR,NSE:ANDHRSUGAR,180,PURE FIRST BREAK,0,06-05-2026,10-08-2026,29,98.79,97.17,1.67,10%,"49,966,599"
JSWDULUX,NSE:JSWDULUX,180,PURE FIRST BREAK,0,03-07-2026,11-08-2026,28,3174.4,3121.64,1.69,10%,"120,078,025"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,29,498.95,463.73,7.59,10%,"1,233,366,011"
MANAKCOAT,NSE:MANAKCOAT,180,PURE FIRST BREAK,0,21-07-2026,18-08-2026,22,126.42,124.55,1.5,10%,"89,431,150"
EBGNG,NSE:EBGNG,180,PURE FIRST BREAK,0,02-07-2026,20-08-2026,20,675.8,618.83,9.21,10%,"780,126,611"
KRISHIVAL,NSE:KRISHIVAL,180,PURE FIRST BREAK,0,12-08-2026,21-08-2026,18,418.0,406.02,2.95,10%,"22,521,422"
GUJALKALI,NSE:GUJALKALI,180,PURE FIRST BREAK,0,05-05-2026,24-08-2026,15,718.75,717.63,0.16,10%,"41,324,531"
MANINFRA,NSE:MANINFRA,180,PURE FIRST BREAK,0,08-05-2026,27-08-2026,13,128.72,117.36,9.68,10%,"463,158,892"
METROPOLIS,NSE:METROPOLIS,180,PURE FIRST BREAK,0,30-07-2026,27-08-2026,12,582.2,581.15,0.18,10%,"163,021,825"
RMDRIP,NSE:RMDRIP,180,PURE FIRST BREAK,0,08-04-2026,31-08-2026,8,22.91,20.93,9.44,10%,"12,757,960"
RSWM,NSE:RSWM,180,PURE FIRST BREAK,0,05-08-2026,03-09-2026,5,225.7,214.7,5.12,10%,"24,820,229"
