Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
LANCORHOL,NSE:LANCORHOL,180,PURE FIRST BREAK,0,12-02-2026,07-04-2026,122,25.76,24.93,3.32,10%,"10,512,527"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,124,4080.0,3911.37,4.31,10%,"4,418,048,400"
AHLUCONT,NSE:AHLUCONT,180,PURE FIRST BREAK,0,12-02-2026,15-04-2026,114,822.3,810.31,1.48,10%,"13,147,755"
HINDPETRO,NSE:HINDPETRO,180,PURE FIRST BREAK,0,12-02-2026,20-04-2026,112,393.15,385.39,2.01,10%,"2,465,979,082"
SMCGLOBAL,NSE:SMCGLOBAL,180,PURE FIRST BREAK,0,12-02-2026,11-06-2026,57,79.54,72.47,9.76,10%,"29,205,975"
CCAVENUE,NSE:CCAVENUE,180,PURE FIRST BREAK,0,12-02-2026,24-06-2026,44,17.17,16.29,5.4,10%,"136,144,966"
ABREL,NSE:ABREL,180,PURE FIRST BREAK,0,07-05-2026,01-07-2026,40,1393.2,1381.0,0.88,10%,"97,997,685"
USHAMART,NSE:USHAMART,180,PURE FIRST BREAK,0,04-06-2026,02-07-2026,36,515.05,509.13,1.16,10%,"106,028,706"
LAXMIINDIA,NSE:LAXMIINDIA,180,PURE FIRST BREAK,0,11-05-2026,21-07-2026,17,134.06,125.44,6.88,10%,"32,399,888"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,11,218.79,207.54,5.42,10%,"27,902,288"
VRLLOG,NSE:VRLLOG,180,PURE FIRST BREAK,0,12-02-2026,27-07-2026,11,281.35,265.12,6.12,10%,"72,250,963"
ARIS,NSE:ARIS,180,PURE FIRST BREAK,0,11-05-2026,28-07-2026,10,132.42,128.24,3.26,10%,"185,166,062"
KAYNES,NSE:KAYNES,180,PURE FIRST BREAK,0,08-05-2026,29-07-2026,12,3735.1,3530.16,5.81,10%,"15,697,269,869"
RAMRAT,NSE:RAMRAT,180,PURE FIRST BREAK,0,27-05-2026,29-07-2026,9,461.6,449.42,2.71,10%,"93,703,878"
NATIONALUM,NSE:NATIONALUM,180,PURE FIRST BREAK,0,02-06-2026,03-08-2026,7,382.7,369.63,3.54,10%,"2,025,421,828"
APARINDS,NSE:APARINDS,180,PURE FIRST BREAK,0,24-06-2026,04-08-2026,6,16448.0,15156.43,8.52,10%,"2,823,825,536"
GRAPHITE,NSE:GRAPHITE,180,PURE FIRST BREAK,0,15-05-2026,04-08-2026,6,722.9,700.39,3.21,10%,"698,692,271"
HINDALCO,NSE:HINDALCO,180,PURE FIRST BREAK,0,29-05-2026,04-08-2026,6,1054.05,1017.15,3.63,10%,"7,437,125,227"
KEI,NSE:KEI,180,PURE FIRST BREAK,0,23-06-2026,04-08-2026,6,5659.8,5370.4,5.39,10%,"2,092,682,679"
MARKSANS,NSE:MARKSANS,180,PURE FIRST BREAK,0,09-07-2026,04-08-2026,6,271.45,269.2,0.83,10%,"183,445,918"
NETWEB,NSE:NETWEB,180,PURE FIRST BREAK,0,19-06-2026,04-08-2026,6,4903.0,4708.64,4.13,10%,"5,934,963,828"
OFSS,NSE:OFSS,180,PURE FIRST BREAK,0,20-07-2026,04-08-2026,6,11890.0,11479.93,3.57,10%,"1,459,687,740"
BAHETI,NSE:BAHETI,180,PURE FIRST BREAK,0,29-07-2026,05-08-2026,2,769.55,755.1,1.91,10%,"13,274,737"
CENTUM,NSE:CENTUM,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,2,3851.8,3726.58,3.36,10%,"96,021,523"
HINDZINC,NSE:HINDZINC,180,PURE FIRST BREAK,0,14-05-2026,05-08-2026,5,595.15,583.56,1.99,10%,"3,038,795,554"
KOTYARK,NSE:KOTYARK,180,PURE FIRST BREAK,0,29-06-2026,05-08-2026,2,40.68,37.82,7.56,10%,"22,109,743"
PTC,NSE:PTC,180,PURE FIRST BREAK,0,07-05-2026,05-08-2026,5,177.99,174.63,1.92,10%,"735,754,260"
VMART,NSE:VMART,180,PURE FIRST BREAK,0,02-07-2026,05-08-2026,2,799.35,787.75,1.47,10%,"49,490,155"
ZFCVINDIA,NSE:ZFCVINDIA,180,PURE FIRST BREAK,0,24-06-2026,05-08-2026,2,2637.2,2561.4,2.96,10%,"272,462,313"
AWL,NSE:AWL,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,4,196.13,194.77,0.7,10%,"185,994,202"
CPPLUS,NSE:CPPLUS,180,PURE FIRST BREAK,0,16-07-2026,06-08-2026,4,3764.8,3627.53,3.78,10%,"703,641,129"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,119,1368.3,1274.47,7.36,10%,"233,973,835"
ALKYLAMINE,NSE:ALKYLAMINE,365,PURE FIRST BREAK,0,25-08-2025,06-05-2026,93,1893.9,1744.83,8.54,10%,"116,544,926"
MOTILALOFS,NSE:MOTILALOFS,365,PURE FIRST BREAK,0,28-10-2025,06-05-2026,93,870.0,868.34,0.19,10%,"775,303,980"
BERGEPAINT,NSE:BERGEPAINT,365,PURE FIRST BREAK,0,21-11-2025,07-05-2026,92,530.55,509.36,4.16,10%,"152,058,810"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,05-09-2025,13-05-2026,86,685.35,662.85,3.39,10%,"22,770,753"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,85,1463.8,1396.95,4.79,10%,"1,120,089,551"
NPST,NSE:NPST,365,PURE FIRST BREAK,0,22-08-2025,03-06-2026,65,1505.4,1434.2,4.96,10%,"21,253,238"
CONCORDBIO,NSE:CONCORDBIO,365,PURE FIRST BREAK,0,22-08-2025,10-06-2026,58,1365.0,1291.32,5.71,10%,"93,899,715"
MAHLIFE,NSE:MAHLIFE,365,PURE FIRST BREAK,0,01-12-2025,22-06-2026,46,386.55,366.77,5.39,10%,"40,412,642"
MARUTI,NSE:MARUTI,365,PURE FIRST BREAK,0,05-01-2026,30-06-2026,38,14037.0,13871.44,1.19,10%,"4,549,447,848"
OPTIEMUS,NSE:OPTIEMUS,365,PURE FIRST BREAK,0,25-09-2025,02-07-2026,39,559.1,508.81,9.88,10%,"74,060,619"
ECLERX,NSE:ECLERX,365,PURE FIRST BREAK,0,03-02-2026,13-07-2026,28,1763.3,1706.26,3.34,10%,"243,070,912"
SMCGLOBAL,NSE:SMCGLOBAL,365,PURE FIRST BREAK,0,02-01-2026,13-07-2026,25,79.54,77.04,3.25,10%,"29,205,975"
LXCHEM,NSE:LXCHEM,365,PURE FIRST BREAK,0,15-09-2025,15-07-2026,26,177.97,172.62,3.1,10%,"161,039,359"
